學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,學生數,教師數,上學年度畢業生數,縣市名稱,體系別,seg
1006,中國文化大學,04141041,國際貿易學系,P 進,B 學士,34,0,13,30 臺北市,1 一般,"['國際', '貿易']"
1006,中國文化大學,04143013,廣告學系,D 日,B 學士,516,12,114,30 臺北市,1 一般,['廣告']
1006,中國文化大學,04143013,廣告學系,P 進,B 學士,146,0,46,30 臺北市,1 一般,['廣告']
1006,中國文化大學,04143027,行銷碩士學位學程,D 日,M 碩士,40,0,15,30 臺北市,1 一般,['行銷']
1006,中國文化大學,04143027,行銷學士學位學程,D 日,B 學士,42,4,0,30 臺北市,1 一般,"['行銷', '學士']"
1006,中國文化大學,04143067,全球品牌與行銷碩士在職學位學程,N 職,M 碩士,76,2,7,30 臺北市,1 一般,"['行銷', '職學位', '品牌']"
1006,中國文化大學,04191014,全球商務碩士學位學程,D 日,M 碩士,43,0,6,30 臺北市,1 一般,['商務碩士']
1006,中國文化大學,04191014,全球商務學士學位學程,D 日,B 學士,250,5,29,30 臺北市,1 一般,['商務學士']
1006,中國文化大學,04199064,時尚與創意產業品牌建構及經營進修學士學位學程,P 進,B 學士,253,2,22,30 臺北市,1 一般,"['時尚', '創意', '產業', '建構', '經營進', '修學士', '品牌']"
1006,中國文化大學,04199123,表演藝術管理進修學士學位學程,D 日,,0,2,0,30 臺北市,1 一般,"['藝術', '進修', '學士', '表演', '管理']"
1006,中國文化大學,04211020,法律學系,D 日,D 博士,36,0,4,30 臺北市,1 一般,['法律']
1006,中國文化大學,04211020,法律學系,D 日,M 碩士,315,0,21,30 臺北市,1 一般,['法律']
1006,中國文化大學,04212020,法律學系,N 職,M 碩士,81,0,7,30 臺北市,1 一般,['法律']
1006,中國文化大學,04212020,法律學系,D 日,B 學士,"1,270",31,250,30 臺北市,1 一般,['法律']
1006,中國文化大學,05111091,生命科學系,D 日,B 學士,199,7,27,30 臺北市,1 一般,"['科學系', '生命']"
1006,中國文化大學,05191057,保健營養學系,D 日,B 學士,227,7,55,30 臺北市,1 一般,"['營養', '保健']"
1006,中國文化大學,05311026,化學系應用化學碩士班,D 日,M 碩士,18,0,4,30 臺北市,1 一般,"['化學系', '化學']"
1006,中國文化大學,05311026,化學系,D 日,B 學士,193,9,32,30 臺北市,1 一般,['化學系']
1006,中國文化大學,05321083,土地資源學系,D 日,B 學士,207,7,41,30 臺北市,1 一般,['土地']
1006,中國文化大學,05321112,地質學系,D 日,B 學士,151,7,35,30 臺北市,1 一般,['地質']
1006,中國文化大學,05322097,大氣科學系,D 日,B 學士,171,7,31,30 臺北市,1 一般,"['大氣', '科學系']"
1006,中國文化大學,05331115,光電物理學系,D 日,B 學士,162,9,17,30 臺北市,1 一般,"['光電', '物理']"
1006,中國文化大學,05411114,應用數學系,D 日,B 學士,306,11,53,30 臺北市,1 一般,['數學系']
1006,中國文化大學,06131006,資訊管理學系人工智慧與巨量資料組,N 職,M 碩士,31,0,11,30 臺北市,1 一般,"['資訊', '人工智慧', '資料', '巨量', '管理']"
1006,中國文化大學,06131021,資訊工程學系,D 日,M 碩士,12,0,0,30 臺北市,1 一般,"['資訊', '工程']"
1006,中國文化大學,06131021,資訊工程學系,D 日,B 學士,465,10,85,30 臺北市,1 一般,"['資訊', '工程']"
1006,中國文化大學,06132006,資訊管理學系,D 日,B 學士,676,15,149,30 臺北市,1 一般,"['資訊', '管理']"
1006,中國文化大學,06132006,資訊管理學系,P 進,B 學士,60,0,7,30 臺北市,1 一般,"['資訊', '管理']"
1006,中國文化大學,06132006,資訊管理學系,N 修,C 二技,23,0,14,30 臺北市,1 一般,"['資訊', '管理']"
1006,中國文化大學,06134006,資訊管理學系,D 日,M 碩士,21,0,1,30 臺北市,1 一般,"['資訊', '管理']"
1006,中國文化大學,06134120,電子商務碩士學位學程,D 日,M 碩士,6,2,1,30 臺北市,1 一般,"['電子', '商務碩士']"
1006,中國文化大學,07111028,化學工程與材料工程學系,D 日,M 碩士,29,0,0,30 臺北市,1 一般,"['化學', '工程', '材料']"
1006,中國文化大學,07111028,化學工程與材料工程學系,D 日,B 學士,388,13,85,30 臺北市,1 一般,"['化學', '工程', '材料']"
1006,中國文化大學,07112028,化學工程與材料工程學系奈米材料碩士班,D 日,M 碩士,0,0,15,30 臺北市,1 一般,"['化學', '學系奈米', '材料', '工程']"
1006,中國文化大學,07112C01,紡織產業碩士專班,D 日,M 碩士,11,0,2,30 臺北市,1 一般,"['紡織', '產業']"
1006,中國文化大學,07141085,電機工程學系,D 日,B 學士,332,8,63,30 臺北市,1 一般,"['電機', '工程']"
1006,中國文化大學,07151107,機械工程學系數位機電碩士班,D 日,M 碩士,17,0,4,30 臺北市,1 一般,"['機械', '數位', '機電碩士', '工程']"
1006,中國文化大學,07151107,機械工程學系,D 日,B 學士,394,12,83,30 臺北市,1 一般,"['機械', '工程']"
1006,中國文化大學,07192108,紡織工程學系,D 日,B 學士,185,7,38,30 臺北市,1 一般,"['紡織', '工程']"
1006,中國文化大學,07311068,建築及都市設計學系,D 日,D 博士,31,0,5,30 臺北市,1 一般,"['建築及', '設計', '都市']"
1006,中國文化大學,07311068,建築及都市設計學系,D 日,M 碩士,25,0,10,30 臺北市,1 一般,"['建築及', '設計', '都市']"
1006,中國文化大學,07311068,建築及都市設計學系,N 職,M 碩士,6,0,0,30 臺北市,1 一般,"['建築及', '設計', '都市']"
1006,中國文化大學,07311068,建築及都市設計學系,D 日,B 學士,279,11,51,30 臺北市,1 一般,"['建築及', '設計', '都市']"
1006,中國文化大學,07311C04,建築公共安全產業碩士專班,D 日,M 碩士,4,0,0,30 臺北市,1 一般,"['建築', '產業', '公共安全']"
1006,中國文化大學,07312103,景觀學系,D 日,M 碩士,13,0,7,30 臺北市,1 一般,['景觀']
1006,中國文化大學,07312103,景觀學系,D 日,B 學士,215,10,49,30 臺北市,1 一般,['景觀']
1006,中國文化大學,07313118,都市計劃與開發管理學系,D 日,M 碩士,31,0,5,30 臺北市,1 一般,"['計劃', '開發', '都市', '管理']"
1006,中國文化大學,07313118,都市計劃與開發管理學系,D 日,B 學士,199,9,25,30 臺北市,1 一般,"['計劃', '開發', '都市', '管理']"
1006,中國文化大學,08112116,動物科學系,D 日,B 學士,207,7,37,30 臺北市,1 一般,"['動物', '科學系']"
1006,中國文化大學,08121106,園藝暨生物技術學系,D 日,B 學士,206,7,50,30 臺北市,1 一般,"['園藝', '技術', '生物']"
1006,中國文化大學,08192102,生物科技研究所,D 日,M 碩士,29,5,5,30 臺北市,1 一般,['生物科技']
1006,中國文化大學,08211054,森林暨自然保育學系,D 日,B 學士,225,7,40,30 臺北市,1 一般,"['保育', '森林', '自然']"
1006,中國文化大學,09221069,青少年兒童福利碩士學位學程,N 職,M 碩士,72,2,17,30 臺北市,1 一般,['兒童']
1006,中國文化大學,09299082,社會福利學系,D 日,M 碩士,23,0,4,30 臺北市,1 一般,['社會']
1006,中國文化大學,09299082,社會福利學系,D 日,B 學士,492,11,99,30 臺北市,1 一般,['社會']
1006,中國文化大學,10111090,生活應用科學系,D 日,M 碩士,28,0,3,30 臺北市,1 一般,['科學系']
1006,中國文化大學,10111090,生活應用科學系,N 職,M 碩士,39,0,24,30 臺北市,1 一般,['科學系']
1006,中國文化大學,10111090,生活應用科學系,D 日,B 學士,260,9,53,30 臺北市,1 一般,['科學系']
1006,中國文化大學,10141002,技擊運動暨國術學系,D 日,B 學士,218,8,31,30 臺北市,1 一般,"['技擊', '運動', '國術']"
1006,中國文化大學,10142093,運動與健康促進學系,D 日,B 學士,255,8,43,30 臺北市,1 一般,"['運動', '健康']"
1006,中國文化大學,10151005,觀光事業學系,D 日,M 碩士,21,0,4,30 臺北市,1 一般,"['觀光', '事業']"
1006,中國文化大學,10151005,觀光事業學系觀光休閒事業碩士在職專班,N 職,M 碩士,61,0,13,30 臺北市,1 一般,"['觀光', '事業', '休閒']"
1006,中國文化大學,10151005,觀光事業學系,D 日,B 學士,552,14,99,30 臺北市,1 一般,"['觀光', '事業']"
1006,中國文化大學,10151070,休閒事業管理學士學位學程,P 進,B 學士,216,2,31,30 臺北市,1 一般,"['休閒', '事業', '學士', '管理']"
1006,中國文化大學,10413119,航空管理碩士學位學程,D 日,M 碩士,5,2,4,30 臺北市,1 一般,"['航空', '管理']"
1006,中國文化大學,99999071,不分系招生,P 進,B 學士,390,0,0,30 臺北市,1 一般,['招生']
1006,中國文化大學,99999Z03,軍訓教官,D 日,,0,11,0,30 臺北市,1 一般,"['軍訓', '教官']"
1006,中國文化大學,99999Z04,護理教師,D 日,,0,1,0,30 臺北市,1 一般,"['護理', '教師']"
1006,中國文化大學,99999Z05,師資培育中心,D 日,,0,5,0,30 臺北市,1 一般,['師資']
1006,中國文化大學,99999Z08,語言中心,D 日,,0,9,0,30 臺北市,1 一般,['語言']
1015,世新大學,02111018,廣播電視電影學系,D 日,M 碩士,85,0,19,30 臺北市,1 一般,"['廣播', '電視', '電影']"
1015,世新大學,02111018,廣播電視電影學系,N 職,M 碩士,30,0,13,30 臺北市,1 一般,"['廣播', '電視', '電影']"
1015,世新大學,02111018,廣播電視電影學系,D 日,B 學士,"1,080",26,258,30 臺北市,1 一般,"['廣播', '電視', '電影']"
1015,世新大學,02111045,影視進修學士學位學程,P 進,B 學士,44,2,0,30 臺北市,1 一般,"['影視進', '修學士']"
1015,世新大學,02112004,數位多媒體設計學系,D 日,M 碩士,26,0,2,30 臺北市,1 一般,"['數位', '媒體', '設計']"
1015,世新大學,02112004,數位多媒體設計學系動畫設計組,D 日,B 學士,512,17,114,30 臺北市,1 一般,"['數位', '媒體', '設計', '學系動', '畫設', '計組']"
1015,世新大學,02311002,英語學系,D 日,B 學士,0,0,94,30 臺北市,1 一般,['英語']
1015,世新大學,02311003,日本語文學系,D 日,B 學士,438,13,99,30 臺北市,1 一般,"['語文學系', '日本']"
1015,世新大學,02311044,英語暨傳播應用學系,D 日,B 學士,390,12,0,30 臺北市,1 一般,"['英語', '傳播']"
1015,世新大學,02322001,中國文學系,D 日,D 博士,17,0,3,30 臺北市,1 一般,"['中國', '文學系']"
1015,世新大學,02322001,中國文學系,D 日,M 碩士,13,0,2,30 臺北市,1 一般,"['中國', '文學系']"
1015,世新大學,02322001,中國文學系,D 日,B 學士,181,12,34,30 臺北市,1 一般,"['中國', '文學系']"
1015,世新大學,03111005,經濟學系,D 日,M 碩士,19,0,7,30 臺北市,1 一般,['經濟']
1015,世新大學,03111005,經濟學系,N 職,M 碩士,2,0,1,30 臺北市,1 一般,['經濟']
1015,世新大學,03111005,經濟學系,D 日,B 學士,348,10,61,30 臺北市,1 一般,['經濟']
1015,世新大學,03141007,性別研究所,D 日,M 碩士,38,5,3,30 臺北市,1 一般,['性別']
1015,世新大學,03141007,性別研究所,N 職,M 碩士,3,0,0,30 臺北市,1 一般,['性別']
1015,世新大學,03141008,社會心理學系,D 日,M 碩士,9,0,0,30 臺北市,1 一般,"['社會', '心理']"
1015,世新大學,03141008,社會心理學系,D 日,B 學士,446,11,83,30 臺北市,1 一般,"['社會', '心理']"
1015,世新大學,03191006,社會發展研究所,D 日,M 碩士,19,5,5,30 臺北市,1 一般,['社會']
1015,世新大學,03191006,社會發展研究所,N 職,M 碩士,2,0,1,30 臺北市,1 一般,['社會']
1015,世新大學,03211016,傳播匯流與創新管理學士學位學程,P 進,B 學士,37,0,43,30 臺北市,1 一般,"['傳播', '學士', '管理']"
1015,世新大學,03212017,新聞學系,D 日,M 碩士,31,0,5,30 臺北市,1 一般,['新聞']
1015,世新大學,03212017,新聞學系,D 日,B 學士,707,17,180,30 臺北市,1 一般,['新聞']
1015,世新大學,03214012,傳播博士學位學程,D 日,D 博士,48,2,9,30 臺北市,1 一般,"['傳播', '博士']"
1015,世新大學,03214013,資訊傳播學系,D 日,M 碩士,13,0,5,30 臺北市,1 一般,"['資訊', '傳播']"
1015,世新大學,03214013,資訊傳播學系,N 職,M 碩士,27,0,5,30 臺北市,1 一般,"['資訊', '傳播']"
1015,世新大學,03214013,資訊傳播學系,D 日,B 學士,249,9,53,30 臺北市,1 一般,"['資訊', '傳播']"
1015,世新大學,03214014,口語傳播暨社群媒體學系,D 日,M 碩士,21,0,8,30 臺北市,1 一般,"['口語', '傳播', '媒體', '社群']"
1015,世新大學,03214014,口語傳播暨社群媒體學系,N 職,M 碩士,31,0,8,30 臺北市,1 一般,"['口語', '傳播', '媒體', '社群']"
1015,世新大學,03214014,口語傳播暨社群媒體學系,D 日,B 學士,486,13,114,30 臺北市,1 一般,"['口語', '傳播', '媒體', '社群']"
1015,世新大學,03214020,圖文傳播暨數位出版學系,D 日,M 碩士,12,0,7,30 臺北市,1 一般,"['圖文', '傳播', '數位', '出版']"
1015,世新大學,03214020,圖文傳播暨數位出版學系,N 職,M 碩士,2,0,0,30 臺北市,1 一般,"['圖文', '傳播', '數位', '出版']"
1015,世新大學,03214020,圖文傳播暨數位出版學系,D 日,B 學士,477,14,109,30 臺北市,1 一般,"['圖文', '傳播', '數位', '出版']"
1015,世新大學,03214020,圖文傳播暨數位出版學系,P 進,B 學士,188,0,0,30 臺北市,1 一般,"['圖文', '傳播', '數位', '出版']"
1015,世新大學,03214038,全媒體學士學位學程,P 進,B 學士,234,2,23,30 臺北市,1 一般,"['全媒體', '學士']"
1015,世新大學,04121024,財務金融學系,D 日,M 碩士,14,0,6,30 臺北市,1 一般,"['財務', '金融']"
1015,世新大學,04121024,財務金融學系,N 職,M 碩士,33,0,4,30 臺北市,1 一般,"['財務', '金融']"
1015,世新大學,04121024,財務金融學系,D 日,B 學士,379,11,93,30 臺北市,1 一般,"['財務', '金融']"
1015,世新大學,04121040,創新金融科技產業碩士專班,D 日,M 碩士,16,0,22,30 臺北市,1 一般,"['產業', '科技', '金融']"
1015,世新大學,04131023,企業管理學系,D 日,M 碩士,18,0,6,30 臺北市,1 一般,"['企業', '管理']"
1015,世新大學,04131023,企業管理學系,N 職,M 碩士,101,2,27,30 臺北市,1 一般,"['企業', '管理']"
1015,世新大學,04131023,企業管理學系,D 日,B 學士,214,8,57,30 臺北市,1 一般,"['企業', '管理']"
1015,世新大學,04131023,企業管理學系,P 進,B 學士,89,0,19,30 臺北市,1 一般,"['企業', '管理']"
1015,世新大學,04131043,創新管理產業碩士專班,D 日,M 碩士,0,0,10,30 臺北市,1 一般,"['產業', '管理']"
1015,世新大學,04131047,創新管理暨智慧企業學系,D 日,M 碩士,9,0,0,30 臺北市,1 一般,"['企業', '智慧', '管理']"
1015,世新大學,04134009,行政管理學系,D 日,D 博士,22,0,2,30 臺北市,1 一般,"['行政', '管理']"
1015,世新大學,04134009,行政管理學系,D 日,M 碩士,16,0,7,30 臺北市,1 一般,"['行政', '管理']"
1015,世新大學,04134009,行政管理學系,N 職,M 碩士,41,0,7,30 臺北市,1 一般,"['行政', '管理']"
1015,世新大學,04134009,行政管理學系,D 日,B 學士,410,12,90,30 臺北市,1 一般,"['行政', '管理']"
1015,世新大學,04134011,非營利與社會企業碩士在職學位學程,N 職,M 碩士,18,2,6,30 臺北市,1 一般,"['非營利', '社會', '企業', '職學位']"
1015,世新大學,04143019,公共關係暨廣告學系,D 日,M 碩士,45,0,12,30 臺北市,1 一般,"['廣告', '公共']"
1015,世新大學,04143019,公共關係暨廣告學系,N 職,M 碩士,67,0,14,30 臺北市,1 一般,"['廣告', '公共']"
1015,世新大學,04143019,公共關係暨廣告學系,D 日,B 學士,736,20,173,30 臺北市,1 一般,"['廣告', '公共']"
1015,世新大學,04199025,傳播管理學系,D 日,M 碩士,20,0,12,30 臺北市,1 一般,"['傳播', '管理']"
1015,世新大學,04199025,傳播管理學系,N 職,M 碩士,86,1,16,30 臺北市,1 一般,"['傳播', '管理']"
1015,世新大學,04199025,傳播管理學系,D 日,B 學士,639,18,152,30 臺北市,1 一般,"['傳播', '管理']"
1015,世新大學,04211026,法律學系,D 日,B 學士,447,12,92,30 臺北市,1 一般,['法律']
1015,世新大學,04212026,法律學系,D 日,M 碩士,45,0,6,30 臺北市,1 一般,['法律']
1015,世新大學,04212026,法律學系,N 職,M 碩士,78,0,7,30 臺北市,1 一般,['法律']
1015,世新大學,04212039,智慧財產暨傳播科技法律研究所,D 日,M 碩士,27,7,4,30 臺北市,1 一般,"['財產', '傳播', '智慧', '科技', '法律']"
1015,世新大學,04212039,智慧財產暨傳播科技法律研究所,N 職,M 碩士,23,0,5,30 臺北市,1 一般,"['財產', '傳播', '智慧', '科技', '法律']"
1015,世新大學,06111042,智能系統暨科技創新產業碩士專班,D 日,M 碩士,12,0,8,30 臺北市,1 一般,"['系統', '創新產業', '智能', '科技']"
1015,世新大學,06111046,雲端暨智能物聯產業碩士專班,D 日,M 碩士,19,0,0,30 臺北市,1 一般,"['雲端', '物聯產業', '智能']"
1015,世新大學,06131028,資訊管理學系,D 日,M 碩士,35,0,18,30 臺北市,1 一般,"['資訊', '管理']"
1015,世新大學,06131028,資訊管理學系,N 職,M 碩士,42,0,13,30 臺北市,1 一般,"['資訊', '管理']"
1015,世新大學,06131028,資訊管理學系智慧網路應用組,D 日,B 學士,746,27,155,30 臺北市,1 一般,"['資訊', '網路', '智慧', '管理']"
1015,世新大學,06199C01,文化創意暨數位內容產業碩士專班,D 日,M 碩士,0,0,1,30 臺北市,1 一般,"['創意', '數位', '內容產業', '文化']"
1015,世新大學,10151029,觀光學系,D 日,M 碩士,20,0,9,30 臺北市,1 一般,['觀光']
